2010 2020 2030 2040 2050 2060 2070 2080 2090 2100 2110 2120 2130 2140 2150 2160 2170 2180 2190 2200
4.77777289473061 20.256350124965 46.1990031989937 93.5475902331536 171.030213811326 282.486844080585 432.152085599151 615.913040621057 833.992613273763 1091.63590944448 1303.70832828856 1733.07633631634 2273.10235701454 2902.89610440127 3618.67931142197 4391.92025545709 5120.52379063386 5814.64061940443 6513.66307136189 7240.56178574107
5.15823694390473 20.9186204396072 47.2298213433801 94.7594110952775 173.407184222454 286.008827734832 438.986066230406 627.90899570832 851.189168964997 1118.11631266511 1333.07827260519 1762.87866007333 2311.64761590573 2952.05259344689 3678.34161393956 4463.84263343226 5199.60282488824 5905.84459421243 6615.37243291152 7357.47717281835
5.59146022429014 21.7466440889302 48.0823296724904 95.8237793375046 175.111295431507 289.474019075896 444.596735117504 638.957750152838 870.908707890194 1141.50775672673 1375.170290786 1816.45341460008 2366.18868412505 3013.88242496509 3750.9189459568 4552.69654983692 5300.30006145358 6013.97430032351 6725.56673095428 7455.48860018406
6.05930024277666 22.2907274900403 48.8662794127477 97.0667212561654 177.074194476702 293.083337369646 449.821987072761 651.815890818083 889.698719322004 1169.44623656498 1431.40665723412 1888.04075507586 2468.33568010999 3128.74175005869 3885.53558215848 4678.21781161335 5421.25853777241 6140.98499044049 6839.67034528244 7542.62194524062
6.50162730434356 23.0644319396806 49.9049507399688 98.2506565189598 179.107908027735 296.748452203085 455.684225430344 664.390276442804 912.36729823627 1198.48973137857 1515.45521013003 2004.14136652477 2619.32484963297 3321.48256296845 4085.09071470329 4842.87010995879 5537.89607945674 6229.98188581243 6922.74375791853 7628.60027441049
6.92490858583377 23.767508656232 51.0428781649909 99.8059460417099 181.156554247498 300.377336491956 461.355838124136 676.752333428512 937.495685682425 1232.82070750696 1575.51472544797 2080.9224452405 2717.20636475178 3455.81937588284 4215.66573281466 4937.93901793474 5644.3971100202 6335.12779237402 7013.62857868102 7691.0687705782
7.34119378827187 24.4822719064425 51.950169608478 100.942693567434 183.503792606343 303.839866124629 468.505665674962 688.875037486588 956.116753934138 1263.22952118021 1619.167133816 2137.69689334513 2783.92699044493 3533.32170851401 4285.75935559386 5001.56026053628 5705.39672276688 6398.25358662084 7065.7110115934 7742.80678745139
7.77912128668795 25.2073086654504 52.8352888914912 102.182995506037 185.409677107679 308.462685310009 475.734509855919 700.558580857543 974.00564253001 1286.99973972311 1650.71056804786 2175.60489693404 2830.68469947599 3583.31404676002 4342.56748529604 5053.7597151672 5758.52501085145 6445.92021518436 7117.52440842246 7791.15367097508
8.25973233361306 25.8414996043837 53.7305777999343 103.607985671302 187.600752662122 312.57190254795 483.10554876025 711.891898931833 990.771073980145 1310.35084365626 1679.23179717122 2205.90177222554 2864.0051259273 3622.5162861399 4385.23794210261 5093.62341459861 5795.73029631472 6486.85130219746 7158.19463469447 7837.53077283783
8.7249435295513 26.6200871026297 54.7091032093295 104.745298038263 189.650647315177 316.544461480879 490.298813115048 724.926878233011 1007.69532466127 1331.84364737622 1703.07708571975 2232.25818683196 2894.53821488285 3651.77656019993 4414.25204755831 5125.76696044178 5830.18357583669 6525.15783879332 7197.33036481375 7879.96036128532
9.13736680753224 27.3099084407496 55.6899409481418 106.152214631458 191.760838246886 319.829961659757 496.946702358042 736.20086259584 1023.49970253918 1351.78985020001 1719.99367172591 2251.97208792731 2918.92834010586 3674.26474033991 4439.2100104004 5154.56201246295 5861.6646572006 6565.11873875908 7235.53059049083 7915.46624028528
9.65077192786833 28.0684371235502 56.5575335068595 107.622950572722 193.945541077401 323.99444780167 504.719554349953 747.403528670555 1041.02985378405 1373.86504574088 1736.92599059808 2273.7586311231 2941.24519571472 3696.84576111199 4467.15132249038 5185.63848804217 5889.88889705567 6589.71249295532 7268.63168935288 7953.09346457376
10.1537102182955 28.7756671771253 57.34553994967 108.995181525416 196.255255710973 328.008274126401 511.699539389398 758.797197738441 1053.12866580494 1391.72668493105 1755.7556752517 2292.56056916267 2961.02767145612 3722.38430281507 4489.94232455792 5206.69931955107 5917.19766372017 6620.88838202444 7302.35397644286 7991.91065076135
10.6008783055584 29.645965368443 58.3435796734581 110.3923669681 198.620763526535 331.838744873705 519.729666820891 768.881493153179 1070.62503881655 1408.74648530472 1770.58362417387 2310.97711363158 2983.22266485762 3741.30622247717 4512.37687899085 5234.33491464459 5944.47786746791 6656.24644621425 7337.3965850298 8029.49795762647
11.0611858192259 30.423621555641 59.2964498973203 111.661793313452 200.839107764353 336.433535513048 526.761852994771 780.229954424347 1084.88038200351 1426.9528423547 1786.2541181808 2328.65196503028 3003.4686099571 3764.08824327264 4537.3559795965 5268.03412005631 5980.03597440109 6689.86947460679 7374.55611812155 8073.08085903174
11.5198751753174 31.1410938825114 60.2781189088065 113.139809244476 202.881060018141 339.838957570926 534.725696603729 791.47862455642 1097.09478693757 1445.96276865501 1800.35446543306 2345.28312986308 3024.98839162625 3788.97379887132 4566.05217480713 5294.91290108538 6009.31568709363 6721.78473150883 7410.64095882898 8108.570496972
11.9414344456064 31.8007800451356 61.2190464560159 114.388201463435 204.844046003136 344.354553113144 543.550210942806 803.690488423659 1112.67654602288 1463.28079284809 1819.84746450457 2368.04101264961 3048.26595718327 3810.98728532102 4591.44083873639 5325.06052922827 6038.2473894814 6750.23935634188 7439.91356096801 8149.75757298904
12.3586710666042 32.5953411096455 62.1330937352083 115.663733775362 207.019780864493 348.57262059269 550.908198337485 815.537239216819 1126.58735345472 1478.9402615399 1838.35655257798 2388.40144455261 3070.32467903598 3835.24945419138 4615.87005871342 5349.65900503105 6071.00350285844 6786.50249215332 7480.47543412998 8191.74065107583
12.8240121980237 33.3884021888123 63.0265388012769 117.174036736185 209.400349376088 352.730291263318 558.915350792577 826.306933360412 1142.89783458076 1497.98145794987 1852.12247495464 2406.17154165957 3091.03989270209 3860.68200786989 4643.75123583249 5380.36568969334 6104.72000795959 6826.73864790271 7520.79801782022 8236.18270077772
13.2381625023201 34.1669368967372 63.8391048652773 118.445592772342 211.44868288905 356.815309894913 566.37489892484 837.641670518609 1156.41542079167 1517.22572839493 1870.74670390257 2425.86307876528 3113.73764257825 3884.59374659436 4672.17272337531 5414.78104283285 6146.01672862618 6867.69094103864 7565.78905543678 8286.15193603344
13.7189064260083 34.8924971269777 64.9545497144846 119.813032958418 213.891460272291 360.871209290985 574.013069524768 849.078663310249 1171.69578039968 1535.48026540942 1889.3666269884 2446.04946842951 3141.15477334344 3912.43524101008 4706.66008860478 5456.9960159949 6185.54889672703 6913.43868227945 7613.01443074125 8333.49707993203
14.1592852332361 35.617335097216 66.0461605275064 120.935712564917 216.863203706832 366.476966511137 582.700643344743 862.619769737279 1187.48531696406 1553.83853962918 1909.6161902404 2476.16024506754 3169.67639958833 3949.34033238574 4740.30861923003 5495.26038342649 6228.07385731385 6963.92851498713 7661.87939763562 8396.07277629276
14.5828992179737 36.5274354423233 67.0465312238736 122.584904855454 219.565888804917 371.322972052494 590.991329392343 874.892409899229 1204.58028957698 1575.80911605709 1933.73574912862 2500.64990217653 3201.80742482481 3979.86107766462 4782.77902390264 5538.04583471834 6277.48467016644 7019.30009132595 7725.32708152688 8455.99365976903
15.0564162592451 37.3191873270849 68.1179629877926 124.122558865945 222.177897467749 375.167949054671 599.4882963248 887.463497704108 1220.57591106214 1596.31250973507 1957.43925597199 2527.42265469721 3230.19541402379 4014.98516138787 4818.6770841822 5580.98046549003 6330.23784476677 7077.35439078469 7795.45987144502 8533.40032344486
15.5771969811458 38.2236700306439 69.0081855611189 125.499885121802 224.37601475144 380.516526099354 608.493560871176 902.764485200211 1243.9417958251 1623.69547898885 1980.8507994491 2555.16893143669 3263.4476127906 4055.73376223546 4868.61852244773 5640.45173045669 6401.86869019105 7154.18944486684 7881.48450415636 8634.72954853403
16.1213080498035 39.053976995147 70.2415541033435 127.009044235403 226.840683218734 386.39376517693 616.93567304189 916.394098445157 1266.23735641269 1653.28602879192 2013.96499713946 2596.17888579174 3310.9040665581 4100.87939873146 4919.45161241199 5696.52925855614 6460.48738560835 7224.38531126036 7960.47387045592 8728.58107999682
16.6844669354154 39.9904952188372 71.2085786357245 128.466112504234 229.605858626796 391.384422071299 626.508070347276 932.809059533492 1291.13410142491 1688.0563470106 2052.0161924549 2639.36432859115 3361.73781715991 4164.98747542272 4994.08922688724 5780.07340538754 6557.94657283124 7335.13845809283 8087.09558599551 8858.43671137961
17.2203484446508 40.749475578293 72.2238245934928 129.966475584542 232.281699896418 397.09658619982 636.908651916806 950.374292021249 1314.8122990909 1721.9071604482 2119.12300316539 2721.38050355147 3458.00491687531 4280.82628136004 5123.72744177861 5927.10690486864 6722.0050476752 7517.71799459588 8281.92122084361 9067.5132016375
17.6720537121549 41.8321369970451 73.3234687742881 131.561878519661 235.074061029681 402.588711754416 646.862121656153 966.842857835123 1344.81264176411 1763.60815138493 2199.6639870882 2844.55225208078 3603.17801288912 4448.48538451151 5322.72292493616 6125.91471499345 6915.4242620185 7689.93681057756 8469.29897559456 9231.76151815458
18.2195664626779 42.7358524421187 74.403199402599 133.127414426769 237.942307653971 407.709702537867 656.617532237875 986.250227883665 1373.78849793325 1801.99997245598 2273.92621381565 2966.33163834916 3757.62097870059 4595.89738474787 5469.48376720494 6258.37089351129 7023.73482148707 7791.566573097 8573.45122904017 9340.62986216827
18.7401648995541 43.4447999863407 75.4466339067928 134.558767540252 240.734006236952 413.443125231991 669.08739178249 1005.50318916183 1399.97602510012 1837.20450486154 2337.19750792044 3048.0788280816 3846.77399929371 4674.69887576511 5548.21901710617 6328.84286775743 7106.36422231063 7868.87946502775 8651.70213184261 9408.96702459047
19.3238900459149 44.2487508589918 76.571265053513 136.319882571752 243.759260618809 419.417576877085 679.103114427898 1021.82224298611 1426.11729072369 1870.64300988513 2386.72707751489 3102.97663267871 3903.85651595007 4733.65779768779 5607.91615287272 6390.68596479852 7156.4303479505 7926.58272513423 8710.63995445256 9465.4319077182
19.8617813545569 45.233394857952 77.7510310004887 138.139719018039 246.941541765421 424.820291968163 687.573068036413 1037.83980875388 1451.04348045011 1898.2158878358 2422.05650064135 3147.30956139561 3949.56614177512 4779.71968855963 5644.11827828703 6429.82681593475 7201.5558336624 7974.27299059918 8758.97051760023 9515.74610035366
20.5336640941526 46.3596293742971 78.8075454036772 139.659151240093 250.291431756401 432.009810398342 699.492369884026 1052.79817742056 1471.92351680546 1929.12998838638 2452.61526225265 3181.75407817078 3981.23393696575 4814.87621083184 5685.38570192941 6467.65523321883 7237.05893046606 8013.97629571563 8803.71099978687 9560.84493905559
21.1764293845381 47.386735968521 80.026251995177 141.41203817206 253.751213690937 437.961901514882 708.581358968071 1068.72264795442 1491.64417839291 1953.78179349565 2476.66611822985 3206.42496910563 4008.54776908064 4843.65918312656 5715.00329431018 6500.6656934077 7276.71795257615 8053.49591898595 8841.2120827318 9601.98136838687
21.7599973264377 48.2636596537906 81.103585813662 143.282430911725 257.081700777758 443.090435595692 718.195442205584 1081.76650987303 1510.09145291525 1976.29623776763 2499.39932220659 3229.93104592394 4033.67110202686 4873.272980993 5745.57450225497 6537.11071159514 7314.27863355529 8093.40403608989 8885.58956485061 9646.39501773764
22.3778819320694 49.1443344904195 82.2438406139655 145.148528915902 260.868714460836 450.650665909217 726.160934921702 1096.5024445382 1528.6951170175 1995.48390481069 2523.87215889134 3259.92977545635 4061.16583998591 4902.79375350052 5779.90409970077 6569.28764181001 7345.68661804445 8126.32712219349 8923.15833960578 9686.19415595182
23.0577661937 50.0669804646545 83.3706752766391 146.941960216973 264.835472912888 456.906043278521 736.495556200591 1110.94286409503 1544.95626325745 2016.44252695848 2544.48369685505 3285.00946549992 4086.02794703279 4930.22849120485 5801.29151625231 6596.11676802583 7377.59797810098 8166.89692783984 8959.02130648588 9721.54574326895
23.6826558323189 51.1898842011517 84.934585826865 148.830149161481 268.717510625501 462.606561651468 747.370338717611 1124.25146892852 1562.42392515049 2036.87119194273 2565.36032904219 3306.22582180048 4109.89462755626 4957.27939900893 5829.11439590287 6624.70102170839 7409.49103065972 8193.69797280223 8989.57863634759 9760.23552018296
24.2540457067671 52.2465954485814 86.344655514973 150.845722608919 272.150536096818 469.828387490126 756.120202608575 1135.92126866464 1577.56201153459 2060.72977313282 2586.99307499977 3329.27408457976 4133.92768545289 4979.78834868284 5852.88978670575 6648.84696153956 7431.23762408041 8220.1140667978 9020.43308154843 9797.71652827617
24.9473135375873 53.6405525291551 87.8204228382356 152.612075099203 276.422884368844 476.587250985879 766.286198111505 1149.71659817565 1592.83099783182 2078.29642655321 2606.32634577977 3350.67270874425 4158.15605250123 5007.07388237963 5877.59758804153 6675.85427681936 7459.17881369376 8252.1308549629 9053.70203257915 9828.4693233939
25.6955571588127 54.8645770679633 89.4250095685896 154.664648223339 279.956452196113 483.045365691393 776.834725566682 1163.64490920024 1611.28805527042 2098.51942991938 2626.55028267819 3373.22169623413 4183.06355191993 5031.60044174614 5904.51616146629 6704.23687345922 7488.4690867971 8281.81214781906 9084.87406205399 9862.05287381141
26.4986891807432 55.9398584932945 90.9900048431141 157.023742815372 283.974075773096 489.28385405841 786.620930462576 1177.58533288707 1627.12696804185 2115.99730658066 2642.22952181669 3393.63257238177 4201.63925321967 5051.8302080191 5925.88815897121 6729.38337144214 7519.4028880612 8312.93274522741 9116.2322949733 9899.55113652599
27.1561909941486 57.4308363435318 92.5147629364718 159.370762434175 288.428460791283 496.136958071099 798.263912948337 1189.87420049128 1643.26907258027 2136.40953692818 2664.80812070028 3415.40514235238 4221.80221380434 5074.15012323739 5953.05797683635 6756.13083220322 7545.36362742937 8342.81097963731 9149.82785496443 9936.47966213713
27.9153549878533 58.8520163206642 94.3033735706417 161.934139688402 292.513278142386 503.811984966416 807.230379219032 1204.40975547006 1659.19422169373 2153.31862229019 2684.08865568355 3437.04254096607 4245.4170423044 5099.25004960209 5974.50636370607 6778.47216707976 7573.16754178606 8377.65167413936 9187.37084099452 9972.99516479846
28.7433451707187 60.2395673451115 95.9300245514855 164.801061260583 298.218392195718 511.934757852114 816.783871814657 1217.22948102262 1675.60769543358 2171.87695375138 2702.68506601048 3457.87511871083 4266.15954338018 5119.6368825878 5997.75256222044 6805.87945903807 7603.90762755369 8407.30419326801 9222.34925199263 10013.9263983254
