"2010" "2020" "2030" "2040" "2050" "2060" "2070" "2080" "2090" "2100" "2110" "2120" "2130" "2140" "2150" "2160" "2170" "2180" "2190" "2200"
-21.8760147295281 -42.7212367928444 -54.4419997225402 -58.4357393880575 -85.5565311652445 -108.784675378323 -138.038914196285 -160.979026863967 -186.706332646117 -262.757496566072 -237.286214182502 -285.832326692819 -336.540786431915 -375.701116596315 -407.306537791193 -482.198381384258 -551.625773618077 -611.182700879425 -670.917886358866 -734.607610288216
-4.11625805529891 -1.19639190339774 16.088109073271 40.4319578639152 54.9838834321456 70.0606733532661 83.0960416726566 94.8360823600346 100.539394139426 79.2558545723332 110.960499184829 101.375538894841 87.9128528103427 74.0365990673209 55.6915143197371 23.6526340864705 -18.1557462227682 -55.0610272172809 -90.3264259681678 -138.123337029844
-0.748725355386822 6.75714074974748 27.6441971421998 53.0971434129998 71.246099649769 90.3914171440231 108.975477506399 129.401780303781 142.25591401861 127.412631841121 160.848986900789 156.636086915403 147.285905568735 138.8121721273 128.070122388418 104.093658488323 74.2511753488892 46.5908854269365 15.5817953856769 -21.7297401634184
1.59758394156698 11.237427480983 33.5758220432152 61.3683572491903 83.6763423168934 107.41706440789 127.395165118541 148.521459512534 162.865862812866 154.843134317074 188.049671922006 188.532641181245 183.551697889733 180.515549104715 172.928983619594 152.080849031043 128.932134643324 102.775960840821 78.6657300053533 48.8806094116322
3.33831378755231 15.0002491575257 38.1412209850834 67.2567995510317 91.2317373254096 117.427765470629 140.622131686617 163.740532166918 180.828097271127 175.632739004212 212.434184959548 215.2872587786 213.993253763182 210.501089544287 205.937757498047 189.170614752401 170.467754449587 149.443199733703 128.000727824796 101.33248221388
4.63768685007326 17.1924213670127 41.7988076199786 72.5985593901551 98.1332820919533 125.817254921602 151.988336396981 177.56816209434 196.649122930332 194.112412913733 231.045086311138 236.523871130899 237.938566264029 236.56161581793 237.162404928428 226.990532618178 213.079174730345 193.290792598736 174.960029431968 150.531765073387
5.89930347318624 19.7703843527623 45.3022538957468 76.8579345129407 103.822799300255 132.796770942182 160.183380156121 187.650631959212 208.739289334409 211.221816866303 248.403265803778 255.246666492764 258.59672904873 260.994596079822 260.623710121384 253.285235000232 239.524164652733 227.078382899505 215.329389770584 193.55435804072
6.84537202670175 21.5546492653209 48.4696188106387 80.4318492753627 109.027796945812 139.126969074086 167.661468674564 196.142115252045 219.989554258434 225.631283017997 266.569789383641 274.329509156958 280.716830425873 284.091463568877 285.915044271189 278.980375020445 268.979265932078 258.6312584676 245.76126039858 227.978901151303
7.71273271455602 23.4873044316442 51.0143876664656 83.4309619229453 112.792803228406 144.327793144189 173.759085626795 204.361883941899 230.871491309186 236.319343141307 278.785315160498 290.366068617506 298.274567410504 305.361474944945 308.312396850174 303.215962785356 294.45674704676 283.239909879293 275.94249389433 262.064646151163
8.54588244067345 25.3592944419403 53.1134668232367 86.3017141834264 117.108413671022 149.871403503744 180.812362630076 211.65901764311 238.503977855856 247.348014739955 290.168100361089 302.012446172639 311.442254468196 320.258115110156 326.545098960762 325.946332590371 320.969386069205 313.203429183016 306.724075935957 296.898507420927
9.29732486972321 27.0001886269358 55.5359899412717 88.6503765500998 121.362090598597 154.471607334422 186.915333855467 219.106474268159 246.140639537105 257.725772202092 299.556084384184 314.795763283089 325.318423533606 334.663105675435 341.70243211567 344.240961354426 340.623307749763 336.574092791513 329.725930665215 319.283090879073
9.99742774595492 28.2639893566095 57.4516272815632 91.4071248811339 124.606345714127 158.503577417545 192.370490721094 225.645073007613 254.957523423664 267.444800701881 308.810372444089 326.354835475051 339.685421018455 349.99665691903 357.465715722906 360.448041034585 360.704085111325 358.098041029097 353.615469268903 341.237135434135
10.7113386179766 29.6143604317396 59.2335189759021 93.8993098303705 127.447759242371 162.873334129922 198.08044343192 233.31454592302 261.847722890887 275.806833033439 318.503224443235 335.969749911938 351.937203404543 364.457497393367 372.570966077981 377.162344291316 378.941427211251 377.337649871056 375.941808676859 370.235338380442
11.3043012350483 31.111668440556 61.1207136857493 96.1600990451191 131.204294536016 168.196873875476 202.853697027918 238.634967945657 267.866042323851 283.10205184768 326.809721749635 345.932138967509 363.114621401458 376.253797251241 388.593235644646 394.902502176184 396.561941615874 398.743892154684 399.405865935099 395.66325620666
11.989251037088 32.2825726323359 62.7896876677661 98.4712594924281 134.308821041913 171.953132372886 208.160466966829 243.928445773501 274.178185075391 289.488336988067 336.532170281966 355.319897595461 372.231403246057 388.357613861419 401.753259790922 409.597883982549 414.407717419096 416.70063985846 418.791034160054 418.354241263421
12.6107581875222 33.3680956226841 64.3303309662252 100.772467669913 137.374519603611 175.818106377035 213.065427104276 249.385554320596 279.888328814005 297.986563840799 344.25288662233 363.846876229014 382.093545814641 400.402089911708 414.713900551806 424.051138359372 431.466116881651 437.15752566673 440.175386589072 441.141771618741
13.1795126991999 34.267783292888 65.9378872700175 102.561525467332 140.09545045944 179.089339162386 217.526984940846 254.304993984473 286.13429240587 305.980685120371 352.238505647491 374.469043371241 394.017256627937 410.992592839576 428.159315477756 440.425487391684 448.400590853814 455.360451171554 461.706804846571 462.658154896664
13.7705928937243 35.2019413175301 67.5737074926596 104.207487763357 142.826484189565 182.276206947877 221.519951897673 258.874663996131 292.105167238875 312.871024768753 359.560540135389 382.493284362757 404.915154657032 425.481434263662 441.008110485326 455.22610730725 463.655803689621 471.449800580842 480.186031991273 484.45699484684
